2011 04 15 14 28 55.099   -60.87502443    83.21265639   -3435.3     60        3.77287        3.64350        0.89061        3.35000        1.00000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.166667     0.833333     0.166667     0.500000     0.166667     0.166667     0.666667     0.333333     0.500000     1.000000     0.000000     0.500000     0.000000     0.666667     0.333333     0.166667     0.166667     0.666667     0.333333     0.333333     0.166667     0.000000     0.166667     0.166667     0.166667     0.000000     0.300000     0.033333     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.144   -60.88199107    83.21522638  -3441.56     73        3.25090        3.23900        0.54188        2.75000        0.95890     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.142857     0.000000     0.571429     0.714286     0.428571     1.000000     0.428571     0.285714     1.000000     0.428571     0.857143     0.857143     0.428571     0.571429     0.142857     0.285714     0.428571     0.142857     0.714286     0.857143     0.142857     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.188   -60.88897264    83.21779983  -3446.81     59        3.46166        3.19700        0.77271        2.95000        1.18644     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.142857     0.000000     0.285714     0.285714     0.428571     0.428571     0.428571     1.000000     0.857143     0.428571     0.285714     0.428571     0.142857     0.142857     0.142857     0.142857     0.571429     0.428571     0.285714     0.142857     0.142857     0.000000     0.285714     0.000000     0.000000     0.142857     0.142857     0.142857     0.114286     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.233   -60.89595155    83.22037026  -3452.57     59        2.09966        1.60600        1.20238        0.95000        2.88136     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.294118     0.117647     0.117647     0.117647     0.058824     0.000000     0.117647     0.058824     0.058824     0.058824     0.000000     0.117647     0.000000     0.000000     0.058824     0.000000     0.058824     0.000000     0.058824     0.117647     0.117647     0.058824     0.117647     0.058824     0.000000     0.117647     0.000000     0.058824     0.058824     0.058824     0.058824     0.352941     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.277   -60.90293950    83.22294197  -3458.12     57        4.44921        3.70500        1.78570        3.15000        1.05263     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.166667     0.166667     0.166667     0.166667     0.166667     0.166667     0.166667     0.000000     0.333333     0.666667     1.000000     0.333333     0.333333     0.500000     0.166667     0.000000     0.500000     0.000000     0.166667     0.166667     0.166667     0.166667     0.166667     0.000000     0.166667     0.166667     0.166667     0.166667     0.000000     0.100000     0.133333     0.100000     0.033333     0.000000     0.100000     0.100000     0.033333     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.323   -60.90993070    83.22551284  -3463.68     56        6.40231        6.06300        1.31954        4.95000        0.71429     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.750000     0.500000     1.000000     0.500000     0.450000     0.250000     0.200000     0.250000     0.350000     0.100000     0.100000     0.150000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.367   -60.91692593    83.22808315  -3469.23     55        5.35696        5.08500        1.61106        4.25000        0.54545     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.666667     0.333333     0.000000     0.333333     0.000000     0.333333     0.333333     0.333333     0.666667     0.000000     0.333333     0.333333     0.333333     1.000000     1.000000     0.000000     0.666667     0.666667     0.000000     0.333333     0.333333     0.600000     0.533333     0.200000     0.333333     0.133333     0.000000     0.066667     0.000000     0.066667     0.000000     0.133333     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.411   -60.92392673    83.23065346  -3474.69     55        4.51411        4.24400        1.20410        4.35000        1.81818     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.600000     0.200000     0.100000     0.200000     0.300000     0.400000     0.700000     0.500000     1.000000     0.600000     0.200000     0.000000     0.000000     0.100000     0.000000     0.000000     0.020000     0.020000     0.000000     0.020000     0.020000     0.000000     0.020000     0.000000     0.020000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.456   -60.93093449    83.23322429  -3479.74     57        4.10951        3.80600        1.01581        3.65000        0.87719     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.800000     0.800000     0.400000     0.400000     0.400000     0.400000     0.000000     0.600000     1.000000     0.600000     0.800000     0.600000     0.400000     0.400000     0.000000     0.200000     0.400000     0.200000     0.000000     0.000000     0.400000     0.000000     0.200000     0.160000     0.160000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.500   -60.93794433    83.23579383   -3485.6     55        2.93804        2.97900        0.57022        3.45000        1.63636     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.333333     0.444444     0.777778     0.666667     0.444444     0.222222     0.111111     0.000000     0.111111     0.222222     0.333333     0.111111     0.222222     1.000000     0.222222     0.222222     0.222222     0.333333     0.000000     0.111111     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
